vendor,current_price,old_price
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,5,5.77
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,9.97,11.97
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,2.47,3
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,3.47,5.28
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,4.47,6.57
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.47,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.97,3.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,2.47,2.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,7,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,6.97,7.98
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,7.88,10.47
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.98,7.98
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,6.57,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.97,6.97
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.78
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,4.47,6.98
Walmart,5.47,5.77
Walmart,5.47,5.77
Walmart,5.47,5.77
Walmart,5.47,5.77
Walmart,5.47,5.77
Walmart,5.47,5.77
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,5.47,5.77
Walmart,6.07,6.47
Walmart,5.47,5.77
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,6.07,6.47
Walmart,5.47,5.77
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,7.97,9.97
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.47,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
Walmart,2.97,3.47
